img_num,rel_x,rel_y,cell_roi_w,cell_roi_h,label
807,57,55,87,90,immature_wbc
808,77,49,90,102,immature_wbc
809,49,52,102,96,immature_wbc
810,57,48,87,105,immature_wbc
811,52,48,96,105,immature_wbc
812,45,54,111,93,immature_wbc
813,51,52,99,96,immature_wbc
814,63,54,75,93,immature_wbc
815,55,57,90,87,immature_wbc
816,55,58,90,84,immature_wbc
817,52,45,96,111,immature_wbc
818,55,60,90,81,immature_wbc
819,58,51,84,99,immature_wbc
820,51,55,99,90,immature_wbc
821,55,49,90,102,immature_wbc
822,33,39,135,123,immature_wbc
823,58,61,84,78,immature_wbc
824,46,57,108,87,immature_wbc
825,52,3,96,96,immature_wbc
826,3,51,84,99,immature_wbc
827,58,60,84,81,immature_wbc
828,49,39,102,123,immature_wbc
829,45,51,111,99,immature_wbc
830,43,58,114,84,immature_wbc
831,55,54,90,93,immature_wbc
832,51,74,99,87,immature_wbc
833,54,48,93,105,immature_wbc
834,52,54,96,93,immature_wbc
835,49,40,102,120,immature_wbc
836,51,63,99,75,immature_wbc
837,58,45,84,111,immature_wbc
838,55,49,90,102,immature_wbc
839,55,54,90,93,immature_wbc
840,57,57,87,87,immature_wbc
841,58,54,84,93,immature_wbc
842,48,51,105,99,immature_wbc
843,39,3,123,120,immature_wbc
844,60,58,81,84,immature_wbc
845,54,42,93,117,immature_wbc
846,46,58,108,84,immature_wbc
847,48,60,105,81,immature_wbc
848,54,55,93,90,immature_wbc
849,37,64,126,72,immature_wbc
850,45,51,111,99,immature_wbc
851,52,60,96,81,immature_wbc
852,49,40,102,120,immature_wbc
853,55,71,90,75,immature_wbc
854,52,15,96,117,immature_wbc
855,43,39,114,123,immature_wbc
856,61,49,78,102,immature_wbc
857,45,60,111,81,immature_wbc
858,58,39,84,123,immature_wbc
859,57,60,87,81,immature_wbc
860,66,51,69,99,immature_wbc
861,60,27,81,93,immature_wbc
862,52,58,96,84,immature_wbc
863,54,60,93,81,immature_wbc
864,54,55,93,90,immature_wbc
865,49,52,102,96,immature_wbc
866,46,61,108,78,immature_wbc
867,58,61,84,78,immature_wbc
868,57,51,87,99,immature_wbc
869,55,52,90,96,immature_wbc
870,46,58,108,84,immature_wbc
871,54,55,93,90,immature_wbc
872,61,51,78,99,immature_wbc
873,49,57,102,87,immature_wbc
874,58,54,84,93,immature_wbc
875,54,51,93,99,immature_wbc
876,55,54,90,93,immature_wbc
877,52,57,96,87,immature_wbc
878,64,57,72,87,immature_wbc
879,54,15,93,99,immature_wbc
880,60,21,81,87,immature_wbc
881,61,55,78,90,immature_wbc
882,57,61,87,78,immature_wbc
883,49,39,102,102,immature_wbc
884,61,101,78,90,immature_wbc
885,51,58,99,84,immature_wbc
886,48,49,105,102,immature_wbc
887,49,52,102,96,immature_wbc
888,52,48,96,105,immature_wbc
889,55,52,90,96,immature_wbc
890,57,55,87,90,immature_wbc
891,43,63,114,75,immature_wbc
892,58,49,84,102,immature_wbc
893,51,46,99,108,immature_wbc
894,33,57,84,87,immature_wbc
895,60,46,81,108,immature_wbc
896,46,57,108,87,immature_wbc
897,51,61,99,78,immature_wbc
898,55,51,90,81,immature_wbc
899,54,34,93,132,immature_wbc
900,51,52,99,96,immature_wbc
901,28,9,144,99,immature_wbc
902,45,49,111,102,immature_wbc
903,52,52,96,96,immature_wbc
904,58,54,84,93,immature_wbc
905,43,48,114,105,immature_wbc
906,64,46,72,108,immature_wbc
907,51,61,99,78,immature_wbc
908,55,52,90,96,immature_wbc
909,57,54,87,93,immature_wbc
910,48,46,105,108,immature_wbc
911,55,51,90,99,lymphocyte
912,54,61,93,78,band_neutrophil
913,45,45,111,111,seg_neutrophil
914,36,49,129,102,lymphocyte
915,46,48,108,105,seg_neutrophil
916,51,52,99,96,myelocyte
917,49,52,102,96,seg_neutrophil
918,46,86,108,99,seg_neutrophil
919,46,48,108,105,seg_neutrophil
920,51,49,99,102,band_neutrophil
921,39,39,123,123,seg_neutrophil
922,49,42,102,117,band_neutrophil
923,54,51,93,99,seg_neutrophil
924,46,51,108,99,seg_neutrophil
925,58,52,84,96,myelocyte
926,45,48,111,105,band_neutrophil
927,52,46,96,108,band_neutrophil
928,51,46,99,108,band_neutrophil
929,60,52,81,96,myelocyte
930,51,52,99,96,seg_neutrophil
931,52,48,96,105,band_neutrophil
932,28,46,144,108,monocyte
933,48,36,105,87,seg_neutrophil
934,49,51,102,99,seg_neutrophil
935,34,43,132,114,monocyte
936,48,55,105,90,myelocyte
937,42,51,117,99,band_neutrophil
938,55,55,90,90,unk_wbc
939,54,49,93,102,myelocyte
940,57,54,87,93,band_neutrophil
941,45,49,111,102,metamyelocyte
942,49,55,102,90,band_neutrophil
943,57,57,87,87,seg_neutrophil
944,55,49,90,102,band_neutrophil
945,55,58,90,84,band_neutrophil
946,37,46,126,108,monocyte
947,52,63,96,75,band_neutrophil
948,52,52,96,96,seg_neutrophil
949,46,58,108,84,band_neutrophil
950,46,58,108,84,myelocyte
951,21,48,93,105,monocyte
952,60,54,81,93,seg_neutrophil
953,60,51,81,99,seg_neutrophil
954,65,55,99,90,myelocyte
955,51,57,99,87,seg_neutrophil
956,40,55,120,90,seg_neutrophil
957,43,58,114,84,band_neutrophil
958,54,52,93,96,myelocyte
959,45,54,111,93,myelocyte
960,52,55,96,90,band_neutrophil
961,45,58,111,84,myelocyte
962,48,45,105,102,band_neutrophil
963,43,36,114,78,band_neutrophil
964,49,58,102,84,seg_neutrophil
965,55,55,90,90,band_neutrophil
966,45,54,111,93,band_neutrophil
967,60,49,81,102,band_neutrophil
968,52,57,96,87,band_neutrophil
969,49,54,102,93,seg_neutrophil
970,54,46,93,108,band_neutrophil
971,52,51,96,99,seg_neutrophil
972,45,58,111,84,seg_neutrophil
973,40,52,120,96,myelocyte
974,34,52,132,96,metamyelocyte
975,40,42,120,117,myelocyte
976,51,48,99,105,band_neutrophil
977,43,49,114,102,monocyte
978,34,43,132,114,band_neutrophil
979,46,52,108,96,band_neutrophil
980,66,63,69,75,lymphocyte
981,46,18,108,105,monocyte
982,54,48,93,105,band_neutrophil
983,47,51,114,99,band_neutrophil
984,40,52,120,96,band_neutrophil
985,42,45,117,111,monocyte
986,69,61,63,78,lymphocyte
987,45,52,111,96,monocyte
988,42,52,117,96,seg_neutrophil
989,49,57,102,87,band_neutrophil
990,51,51,99,99,seg_neutrophil
991,52,51,96,99,band_neutrophil
992,37,15,126,123,monocyte
993,46,57,108,87,myelocyte
994,52,60,96,81,metamyelocyte
995,54,57,93,87,band_neutrophil
996,54,54,93,93,myelocyte
997,61,54,78,93,band_neutrophil
998,52,45,96,111,metamyelocyte
999,55,48,90,105,seg_neutrophil
1000,45,51,111,99,monocyte
1001,42,51,117,99,seg_neutrophil
1002,63,60,75,81,band_neutrophil
1003,57,51,87,99,myelocyte
1004,46,6,108,111,seg_neutrophil
1005,45,51,111,99,monocyte
1006,51,52,99,96,band_neutrophil
1007,52,52,96,96,band_neutrophil
1008,51,52,99,96,seg_neutrophil
1009,52,57,96,87,seg_neutrophil
1010,49,48,102,105,seg_neutrophil
1011,43,46,114,108,monocyte
1012,46,30,108,105,seg_neutrophil
1013,52,48,96,105,seg_neutrophil
1014,55,55,90,90,myelocyte
1015,67,63,66,75,lymphocyte
1016,45,54,111,93,band_neutrophil
1017,52,39,96,123,band_neutrophil
1018,48,57,105,87,seg_neutrophil
1019,45,52,111,96,seg_neutrophil
1020,52,52,96,96,myelocyte
1021,46,46,108,108,band_neutrophil
1022,55,57,90,87,seg_neutrophil
1023,45,46,111,108,myelocyte
1024,39,49,123,102,monocyte
1025,51,54,99,93,seg_neutrophil
1026,51,51,99,99,band_neutrophil
1027,37,51,126,99,monocyte
1028,48,95,105,96,myelocyte
1029,52,58,96,84,band_neutrophil
1030,52,54,96,93,myelocyte
1031,54,33,93,93,myelocyte
1032,48,49,105,102,band_neutrophil
1033,42,46,117,108,band_neutrophil
1034,46,48,108,105,band_neutrophil
1035,66,64,69,72,lymphocyte
1036,48,55,105,90,seg_neutrophil
1037,52,55,96,90,seg_neutrophil
1038,36,42,129,117,myelocyte
1039,49,52,102,96,myelocyte
1040,39,37,123,126,monocyte
1041,60,49,81,102,band_neutrophil
1042,55,49,90,102,myelocyte
1043,40,49,120,102,metamyelocyte
1044,49,54,102,93,metamyelocyte
1045,48,46,105,108,band_neutrophil
1046,52,43,96,114,seg_neutrophil
1047,60,61,81,78,band_neutrophil
1048,45,48,111,105,band_neutrophil
1049,51,51,99,99,band_neutrophil
1050,28,49,144,102,monocyte
1051,49,61,102,78,band_neutrophil
1052,52,57,96,87,myelocyte
1053,49,46,102,108,band_neutrophil
1054,52,57,96,87,seg_neutrophil
1055,48,52,105,96,myelocyte
1056,48,52,105,96,band_neutrophil
1057,46,60,108,81,myelocyte
1058,55,57,90,87,seg_neutrophil
1059,42,58,117,84,band_neutrophil
1060,58,45,84,99,metamyelocyte
1061,42,51,117,99,band_neutrophil
1062,43,60,114,81,metamyelocyte
1063,46,49,108,102,seg_neutrophil
1064,48,58,105,84,seg_neutrophil
1065,54,55,93,90,myelocyte
1066,46,51,108,99,band_neutrophil
1067,39,58,123,84,band_neutrophil
1068,49,55,102,90,seg_neutrophil
1069,55,51,90,99,seg_neutrophil
1070,52,52,96,96,seg_neutrophil
1071,46,40,108,120,seg_neutrophil
1072,55,48,90,105,seg_neutrophil
1073,54,69,93,63,lymphocyte
1074,46,48,108,105,seg_neutrophil
1075,54,61,93,78,lymphocyte
1076,113,30,72,81,lymphocyte
1077,55,67,90,66,lymphocyte
1078,55,42,90,117,eosinophil
1079,45,46,111,108,seg_neutrophil
1080,57,49,87,102,seg_neutrophil
1081,42,48,117,105,monocyte
1082,48,55,105,90,seg_neutrophil
1083,61,67,78,66,lymphocyte
1084,58,64,84,72,lymphocyte
1085,60,60,81,81,lymphocyte
1086,57,66,87,69,seg_neutrophil
1087,58,60,84,81,lymphocyte
1088,49,58,102,84,seg_neutrophil
1089,60,65,81,99,seg_neutrophil
1090,58,54,84,93,lymphocyte
1091,48,55,105,90,seg_neutrophil
1092,58,52,84,96,seg_neutrophil
1093,63,64,75,72,lymphocyte
1094,49,52,102,96,seg_neutrophil
1095,69,89,63,72,lymphocyte
1096,60,52,81,96,lymphocyte
1097,73,72,54,57,lymphocyte
1098,54,48,93,105,seg_neutrophil
1099,63,63,75,75,lymphocyte
1100,58,60,84,81,lymphocyte
1101,45,49,111,102,seg_neutrophil
1102,49,49,102,102,seg_neutrophil
1103,46,52,108,96,seg_neutrophil
1104,51,52,99,96,seg_neutrophil
1105,48,58,105,84,lymphocyte
1106,52,58,96,84,seg_neutrophil
1107,48,48,105,105,seg_neutrophil
1108,73,70,54,60,lymphocyte
1109,49,42,102,117,seg_neutrophil
1110,49,52,102,96,seg_neutrophil
1111,46,43,108,114,seg_neutrophil
1112,54,49,93,102,seg_neutrophil
1113,51,58,99,84,seg_neutrophil
1114,46,54,108,93,seg_neutrophil
1115,40,48,120,105,seg_neutrophil
1116,60,58,81,84,lymphocyte
1117,58,51,84,99,lymphocyte
1118,52,43,96,114,seg_neutrophil
1119,63,67,75,66,lymphocyte
1120,51,61,99,78,seg_neutrophil
1121,54,54,93,93,seg_neutrophil
1122,48,51,105,99,seg_neutrophil
1123,24,55,102,90,seg_neutrophil
1124,52,54,96,93,seg_neutrophil
1125,60,49,81,102,seg_neutrophil
1126,60,63,81,75,lymphocyte
1127,55,51,90,99,seg_neutrophil
1128,67,57,66,87,lymphocyte
1129,54,58,93,84,lymphocyte
1130,46,46,108,108,seg_neutrophil
1131,80,55,93,90,seg_neutrophil
1132,60,58,81,84,lymphocyte
1133,48,49,105,102,seg_neutrophil
1134,61,64,78,72,lymphocyte
1135,49,45,102,111,seg_neutrophil
1136,49,43,102,114,seg_neutrophil
1137,63,58,75,84,lymphocyte
1138,48,39,105,123,seg_neutrophil
1139,51,52,99,96,seg_neutrophil
1140,52,54,96,93,seg_neutrophil
1141,61,66,78,69,lymphocyte
1142,43,55,114,90,seg_neutrophil
1143,42,45,117,111,seg_neutrophil
1144,54,42,93,84,lymphocyte
1145,54,43,93,114,seg_neutrophil
1146,52,52,96,96,lymphocyte
1147,48,45,105,111,seg_neutrophil
1148,54,49,93,102,seg_neutrophil
1149,52,43,96,114,eosinophil
1150,43,52,114,96,seg_neutrophil
1151,57,43,87,114,seg_neutrophil
1152,63,67,75,66,lymphocyte
1153,48,49,105,102,seg_neutrophil
1154,61,58,78,84,lymphocyte
1155,55,51,90,99,band_neutrophil
1156,55,68,90,102,seg_neutrophil
1157,51,45,99,111,seg_neutrophil
1158,51,42,99,117,seg_neutrophil
1159,49,54,102,93,seg_neutrophil
1160,52,45,96,111,seg_neutrophil
1161,52,57,96,87,seg_neutrophil
1162,61,58,78,84,lymphocyte
1163,63,69,75,63,lymphocyte
1164,57,64,87,72,lymphocyte
1165,61,61,78,78,lymphocyte
1166,58,71,84,75,lymphocyte
1167,55,49,90,102,seg_neutrophil
1168,45,45,111,111,seg_neutrophil
1169,48,46,105,108,seg_neutrophil
1170,67,69,66,63,lymphocyte
1171,40,42,120,117,monocyte
1172,46,52,108,96,seg_neutrophil
1173,54,61,93,78,lymphocyte
1174,42,40,117,120,seg_neutrophil
1175,51,60,99,81,seg_neutrophil
1176,55,42,90,117,seg_neutrophil
1177,66,66,69,69,lymphocyte
1178,60,57,81,87,lymphocyte
1179,45,54,111,93,seg_neutrophil
1180,83,55,102,90,seg_neutrophil
1181,60,64,81,72,lymphocyte
1182,60,67,81,66,lymphocyte
1183,3,67,90,66,lymphocyte
1184,64,61,72,78,lymphocyte
1185,58,61,84,78,lymphocyte
1186,58,52,84,96,seg_neutrophil
1187,63,64,75,72,lymphocyte
1188,52,49,96,102,seg_neutrophil
1189,55,48,90,105,seg_neutrophil
1190,51,52,99,96,seg_neutrophil
1191,51,46,99,108,seg_neutrophil
1192,48,21,105,108,seg_neutrophil
1193,51,45,99,111,band_neutrophil
1194,63,64,75,72,lymphocyte
1195,58,60,84,81,lymphocyte
1196,54,58,93,84,lymphocyte
1197,57,63,87,75,lymphocyte
1198,46,58,108,84,seg_neutrophil
1199,45,40,111,120,seg_neutrophil
1200,60,66,81,69,lymphocyte
1201,60,54,81,93,seg_neutrophil
1202,60,43,81,114,seg_neutrophil
1203,58,63,84,75,lymphocyte
1204,67,60,66,81,lymphocyte
1205,52,48,96,105,seg_neutrophil
1206,69,67,63,66,lymphocyte
1207,51,58,99,84,lymphocyte
1208,49,55,102,90,seg_neutrophil
1209,58,49,84,102,seg_neutrophil
1210,55,57,90,78,lymphocyte
1211,61,57,78,87,lymphocyte
1212,43,52,114,96,seg_neutrophil
1213,55,54,90,93,lymphocyte
1214,49,40,102,120,seg_neutrophil
1215,48,46,105,108,seg_neutrophil
1216,49,51,102,99,seg_neutrophil
1217,64,60,72,81,lymphocyte
1218,57,48,87,105,seg_neutrophil
1219,61,66,78,69,lymphocyte
1220,60,45,81,111,seg_neutrophil
1221,57,45,87,111,seg_neutrophil
1222,49,61,102,78,seg_neutrophil
1223,60,64,81,72,lymphocyte
1224,60,58,81,84,lymphocyte
1225,64,104,72,72,lymphocyte
1226,52,52,96,96,lymphocyte
1227,60,63,81,75,lymphocyte
1228,55,52,90,96,lymphocyte
1229,63,57,75,87,lymphocyte
1230,54,51,93,99,lymphocyte
1231,58,52,84,96,lymphocyte
1232,63,63,75,75,lymphocyte
1233,43,48,114,105,seg_neutrophil
1234,48,52,105,96,seg_neutrophil
1235,51,55,99,90,lymphocyte
1236,52,49,96,102,seg_neutrophil
1237,46,54,108,93,seg_neutrophil
1238,55,58,90,84,lymphocyte
1239,51,46,99,108,seg_neutrophil
1240,45,51,111,99,seg_neutrophil
1241,50,61,102,78,lymphocyte
1242,60,63,81,75,lymphocyte
1243,46,51,108,99,seg_neutrophil
1244,57,58,87,84,lymphocyte
1245,54,54,93,93,seg_neutrophil
1246,48,48,105,105,seg_neutrophil
1247,67,63,66,75,lymphocyte
1248,54,54,93,93,lymphocyte
1249,48,52,105,96,seg_neutrophil
1250,55,48,90,105,seg_neutrophil
1251,48,48,105,105,seg_neutrophil
1252,61,60,78,81,lymphocyte
1253,39,46,108,108,seg_neutrophil
1254,15,63,90,75,basophil
1255,46,51,108,99,seg_neutrophil
1256,49,48,102,105,seg_neutrophil
1257,48,46,105,108,seg_neutrophil
1258,49,42,102,117,seg_neutrophil
1259,46,48,108,105,seg_neutrophil
1260,54,51,93,99,seg_neutrophil
1261,43,48,114,105,seg_neutrophil
1262,46,48,108,105,seg_neutrophil
1263,46,43,108,114,seg_neutrophil
1264,51,55,99,90,lymphocyte
1265,52,46,96,108,seg_neutrophil
1266,45,46,111,108,seg_neutrophil
1267,48,52,105,96,seg_neutrophil
1268,49,30,102,105,seg_neutrophil
1269,49,46,102,108,seg_neutrophil
1270,40,42,120,117,monocyte
1271,42,46,117,108,seg_neutrophil
1272,55,58,90,84,seg_neutrophil
1273,52,86,96,105,seg_neutrophil
1274,46,51,108,99,seg_neutrophil
1275,52,45,96,111,seg_neutrophil
1276,48,49,105,102,seg_neutrophil
1277,36,45,129,111,monocyte
1278,51,52,99,96,seg_neutrophil
1279,49,51,102,99,seg_neutrophil
1280,51,51,99,99,seg_neutrophil
1281,54,43,93,114,seg_neutrophil
1282,60,55,81,90,lymphocyte
1283,46,49,108,102,seg_neutrophil
1284,46,40,108,120,seg_neutrophil
1285,58,60,84,81,lymphocyte
1286,64,58,72,84,lymphocyte
1287,54,49,93,102,seg_neutrophil
1288,48,54,105,93,seg_neutrophil
1289,51,52,99,96,band_neutrophil
1290,52,52,96,96,seg_neutrophil
1291,46,52,108,96,seg_neutrophil
1292,42,52,117,96,seg_neutrophil
1293,57,58,87,84,lymphocyte
1294,60,57,81,87,lymphocyte
1295,63,57,75,87,lymphocyte
1296,66,60,69,81,lymphocyte
1297,49,49,102,102,seg_neutrophil
1298,52,42,96,117,seg_neutrophil
1299,69,63,63,75,lymphocyte
1300,58,55,84,90,lymphocyte
1301,51,42,99,117,seg_neutrophil
1302,51,43,99,114,monocyte
1303,45,48,111,105,seg_neutrophil
1304,70,70,60,60,lymphocyte
1305,52,48,96,105,seg_neutrophil
1306,46,49,108,102,seg_neutrophil
1307,48,45,105,111,seg_neutrophil
1308,43,45,114,111,monocyte
1309,48,49,105,102,seg_neutrophil
1310,51,48,99,105,seg_neutrophil
1311,43,49,114,102,seg_neutrophil
1312,57,57,87,87,lymphocyte
1313,46,50,108,111,monocyte
1314,61,60,78,81,lymphocyte
1315,54,51,93,99,lymphocyte
1316,48,45,105,111,seg_neutrophil
1317,45,51,111,99,seg_neutrophil
1318,51,51,99,99,seg_neutrophil
1319,51,52,99,96,seg_neutrophil
1320,48,42,105,117,seg_neutrophil
1321,43,52,114,96,seg_neutrophil
1322,64,63,72,75,lymphocyte
1323,49,48,102,105,seg_neutrophil
1324,66,67,69,66,lymphocyte
1325,49,49,102,102,seg_neutrophil
1326,49,48,102,105,seg_neutrophil
1327,49,46,102,108,seg_neutrophil
1328,52,60,96,81,lymphocyte
1329,46,46,108,108,seg_neutrophil
1330,49,43,102,114,seg_neutrophil
1331,61,61,78,78,lymphocyte
1332,69,63,63,75,lymphocyte
1333,48,49,105,102,seg_neutrophil
1334,64,61,72,78,lymphocyte
1335,48,55,105,90,seg_neutrophil
1336,54,43,93,114,seg_neutrophil
1337,45,42,111,117,band_neutrophil
1338,42,33,117,135,monocyte
1339,57,62,87,78,lymphocyte
1340,49,49,102,102,seg_neutrophil
1341,51,51,99,99,seg_neutrophil
1342,46,54,108,93,eosinophil
1343,46,59,108,102,eosinophil
1344,54,71,93,84,lymphocyte
1345,49,46,102,108,seg_neutrophil
1346,52,52,96,96,band_neutrophil
1347,42,48,117,105,seg_neutrophil
1348,51,49,99,102,seg_neutrophil
1349,58,57,84,87,lymphocyte
1350,49,48,102,105,seg_neutrophil
1351,48,48,105,105,seg_neutrophil
1352,48,48,105,105,seg_neutrophil
1353,49,55,102,90,seg_neutrophil
1354,49,51,102,99,seg_neutrophil
1355,66,60,69,81,lymphocyte
1356,66,58,69,84,lymphocyte
1357,67,64,66,72,lymphocyte
1358,54,52,93,96,lymphocyte
1359,66,61,69,78,lymphocyte
1360,49,61,102,78,lymphocyte
1361,60,58,81,84,lymphocyte
1362,55,51,90,99,lymphocyte
1363,48,51,105,99,basophil
1364,49,36,102,108,seg_neutrophil
1365,55,55,90,90,lymphocyte
1366,54,46,93,108,seg_neutrophil
1367,60,63,81,75,lymphocyte
1368,51,51,99,99,seg_neutrophil
1369,54,51,93,99,lymphocyte
1370,49,51,102,99,seg_neutrophil
1371,46,45,108,111,seg_neutrophil
1372,46,45,108,111,seg_neutrophil
1373,48,48,105,105,seg_neutrophil
1374,48,57,105,87,seg_neutrophil
1375,51,51,99,99,seg_neutrophil
1376,52,52,96,96,seg_neutrophil
1377,45,40,111,120,seg_neutrophil
1378,39,42,123,117,seg_neutrophil
1379,40,37,120,126,monocyte
1380,51,51,99,99,seg_neutrophil
1381,51,52,99,96,seg_neutrophil
1382,46,52,108,96,seg_neutrophil
1383,57,63,87,75,lymphocyte
1384,49,46,102,108,seg_neutrophil
1385,46,51,108,96,seg_neutrophil
1386,46,46,108,108,seg_neutrophil
1387,51,42,99,117,seg_neutrophil
1388,43,45,114,111,seg_neutrophil
1389,42,40,117,120,eosinophil
1390,51,49,99,102,seg_neutrophil
1391,57,58,87,84,lymphocyte
1392,40,43,120,114,monocyte
1393,45,48,111,105,seg_neutrophil
1394,51,51,99,99,seg_neutrophil
1395,48,52,105,96,seg_neutrophil
1396,60,58,81,84,lymphocyte
1397,52,51,96,99,seg_neutrophil
1398,45,30,111,105,seg_neutrophil
1399,64,63,72,75,lymphocyte
1400,45,46,111,108,seg_neutrophil
1401,51,51,99,99,seg_neutrophil
1402,46,49,108,102,seg_neutrophil
1403,51,42,99,117,monocyte
1404,68,45,96,111,seg_neutrophil
1405,43,43,114,114,seg_neutrophil
1406,51,40,99,120,eosinophil
1407,48,43,105,114,eosinophil
1408,57,49,87,102,seg_neutrophil
1409,55,48,90,105,seg_neutrophil
1410,39,48,123,105,seg_neutrophil
1411,48,48,105,105,seg_neutrophil
1412,45,54,111,93,seg_neutrophil
1413,43,43,114,114,eosinophil
1414,45,49,111,102,seg_neutrophil
1415,51,48,99,105,seg_neutrophil
1416,46,39,108,123,seg_neutrophil
1417,45,40,111,120,monocyte
1418,45,46,111,108,seg_neutrophil
1419,54,54,93,93,lymphocyte
1420,46,45,108,111,seg_neutrophil
1421,107,54,75,93,lymphocyte
1422,46,49,108,102,seg_neutrophil
1423,46,46,108,108,seg_neutrophil
1424,54,68,93,93,lymphocyte
1425,54,48,93,105,seg_neutrophil
1426,48,48,105,105,seg_neutrophil
1427,60,61,81,78,lymphocyte
1428,45,48,111,105,seg_neutrophil
1429,69,48,63,105,lymphocyte
1430,64,57,72,87,smudge
1431,43,68,114,99,seg_neutrophil
1432,60,63,81,75,lymphocyte
1433,52,43,96,114,seg_neutrophil
1434,52,54,96,93,lymphocyte
1435,61,58,78,84,lymphocyte
1436,48,46,105,108,seg_neutrophil
1437,51,46,99,108,seg_neutrophil
1438,49,45,102,111,seg_neutrophil
1439,46,27,108,147,monocyte
1440,43,46,114,108,seg_neutrophil
1441,36,39,129,123,monocyte
1442,55,58,90,84,lymphocyte
1443,42,48,117,105,seg_neutrophil
1444,48,52,105,96,seg_neutrophil
1445,51,57,99,87,lymphocyte
1446,43,40,114,120,seg_neutrophil
1447,51,52,99,96,seg_neutrophil
1448,40,45,120,111,seg_neutrophil
1449,48,52,105,96,seg_neutrophil
1450,52,48,96,105,seg_neutrophil
1451,45,48,111,105,seg_neutrophil
1452,51,52,99,96,lymphocyte
1453,43,46,114,108,seg_neutrophil
1454,40,40,120,120,seg_neutrophil
1455,54,45,93,111,seg_neutrophil
1456,52,45,96,111,seg_neutrophil
1457,58,60,84,81,lymphocyte
1458,45,43,111,114,seg_neutrophil
1459,51,51,99,99,seg_neutrophil
1460,52,52,96,96,lymphocyte
1461,52,49,96,102,seg_neutrophil
1462,42,48,117,105,seg_neutrophil
1463,51,43,99,114,seg_neutrophil
1464,45,51,111,99,seg_neutrophil
1465,51,46,99,108,seg_neutrophil
1466,64,60,72,81,lymphocyte
1467,51,54,99,93,lymphocyte
1468,42,48,117,105,seg_neutrophil
1469,54,52,93,96,lymphocyte
1470,42,46,117,108,eosinophil
1471,46,43,108,114,seg_neutrophil
1472,46,45,108,111,seg_neutrophil
1473,48,80,105,102,seg_neutrophil
1474,43,45,114,111,seg_neutrophil
1475,43,48,114,105,seg_neutrophil
1476,58,55,84,90,lymphocyte
1477,46,48,108,105,seg_neutrophil
1478,55,54,90,93,seg_neutrophil
1479,49,43,102,114,lymphocyte
1480,60,52,81,96,smudge
1481,67,54,66,93,smudge
